nitrogen_mg_kg,phosphorus_mg_kg,potassium_mg_kg,soil_ph,organic_matter_pct,temperature_avg_c,humidity_pct,rainfall_mm,soil_type,region,season,recommended_crop
72.9,54.8,236.2,6.18,1.015,19.3,54.3,7.5,Loamy,Sinai,Nile,Tomato
93.7,26.3,189.9,7.14,2.091,21.0,48.7,53.9,Clay,North_Coast,Winter,Wheat
100.0,41.5,160.7,7.0,2.3,19.4,58.7,23.5,Calcareous,Sinai,Winter,Wheat
101.3,38.2,212.6,6.3,2.8,37.3,65.5,3.6,Loamy,Delta,Summer,Rice
80.5,51.4,215.3,7.3,2.1,29.8,35.2,3.5,Sandy,Upper_Egypt,Summer,Sugarcane
72.4,27.2,193.4,7.2,2.2,14.7,62.3,22.2,Clay,NewLands,Winter,Wheat
59.4,34.7,134.8,6.58,1.078,35.2,26.2,7.6,Sandy,Upper_Egypt,Nile,Cotton
74.3,38.1,139.9,7.63,2.203,19.6,58.9,39.3,Loamy,North_Coast,Winter,Wheat
98.6,35.6,259.8,6.75,2.825,26.4,72.9,1.2,Clay,Delta,Summer,Rice
44.9,24.4,183.0,7.0,1.5,32.0,37.6,2.1,Clay,Delta,Summer,Cotton
110.1,22.3,162.3,6.48,1.304,31.6,65.6,2.3,Sandy,Delta,Summer,Maize
77.9,33.9,163.2,7.5,1.008,35.6,53.9,2.9,Loamy,Upper_Egypt,Summer,Sugarcane
86.7,44.7,196.5,6.0,1.9,32.7,70.7,6.9,Clay,Delta,Summer,Rice
88.2,37.3,217.7,7.94,1.087,11.8,48.3,7.9,Loamy,Delta,Winter,Wheat
92.3,38.5,192.3,6.76,1.732,30.5,82.6,8.3,Clay,Delta,Summer,Rice
111.9,27.0,222.3,6.1,2.193,32.6,81.1,1.8,Loamy,Delta,Summer,Rice
98.6,22.6,183.1,7.1,2.275,20.1,75.6,1.3,Clay,Delta,Summer,Maize
98.8,21.0,167.1,7.4,2.7,12.5,58.6,25.9,Loamy,Sinai,Winter,Wheat
52.3,18.4,190.9,7.02,1.412,39.6,30.7,0.3,Loamy,Upper_Egypt,Summer,Cotton
70.2,44.2,204.5,6.1,1.8,25.2,58.1,22.5,Loamy,North_Coast,Winter,Potato
88.1,30.8,168.8,6.9,2.365,31.0,79.7,6.1,Clay,NewLands,Summer,Rice
96.9,36.2,202.7,6.41,2.82,30.0,60.6,4.6,Calcareous,Delta,Winter,Tomato
37.5,44.3,133.6,7.24,1.142,16.9,75.3,30.5,Loamy,North_Coast,Winter,Fava Beans
97.1,33.1,186.2,7.1,2.1,19.2,43.8,31.3,Calcareous,Upper_Egypt,Winter,Wheat
58.5,34.7,258.5,6.0,2.4,20.7,70.1,16.8,Loamy,Delta,Winter,Potato
75.2,37.6,207.7,7.0,1.9,20.0,53.6,16.1,Loamy,Sinai,Winter,Potato
49.4,38.9,185.8,7.8,1.19,11.3,71.9,60.8,Loamy,Sinai,Winter,Fava Beans
95.6,23.0,151.1,6.51,1.284,31.4,66.6,5.8,Loamy,North_Coast,Nile,Maize
87.4,34.7,253.6,6.6,1.1,33.0,29.1,4.4,Clay,Upper_Egypt,Summer,Sugarcane
85.6,54.0,196.3,7.0,1.802,30.9,57.6,6.2,Clay,Delta,Nile,Tomato
69.8,36.9,215.1,5.82,3.199,21.1,52.0,20.1,Clay,Delta,Nile,Potato
77.0,39.1,197.1,7.8,1.1,34.7,31.1,4.9,Clay,NewLands,Summer,Cotton
93.5,38.9,161.0,6.9,1.642,25.6,72.1,7.9,Clay,NewLands,Summer,Rice
82.6,30.8,136.5,7.04,1.631,10.5,43.3,13.4,Clay,North_Coast,Winter,Wheat
78.2,39.5,169.0,6.4,2.6,17.5,68.4,26.5,Sandy,Delta,Nile,Potato
89.9,37.0,202.4,7.0,2.5,23.6,70.6,3.5,Sandy,Sinai,Winter,Tomato
97.1,47.7,209.8,6.55,3.103,28.0,71.0,6.6,Loamy,Delta,Summer,Rice
63.8,28.3,145.5,6.04,2.591,26.2,54.8,4.0,Sandy,Upper_Egypt,Nile,Tomato
84.7,26.0,226.6,6.62,1.661,27.7,66.8,2.8,Loamy,North_Coast,Summer,Maize
87.1,47.3,195.5,7.4,1.9,25.3,45.1,1.5,Clay,Upper_Egypt,Nile,Sugarcane
116.6,26.6,150.5,7.33,1.926,30.4,76.3,1.2,Calcareous,Delta,Summer,Maize
66.5,34.2,188.6,6.3,2.0,20.8,69.1,13.4,Sandy,North_Coast,Winter,Potato
46.5,38.2,141.3,7.69,1.325,38.7,36.2,1.0,Sandy,Upper_Egypt,Summer,Cotton
77.2,31.7,259.7,6.58,1.938,36.6,51.6,4.2,Loamy,Upper_Egypt,Summer,Sugarcane
61.1,36.1,232.4,7.07,2.159,21.2,42.5,3.1,Loamy,Delta,Nile,Tomato
79.7,49.2,205.9,7.0,1.5,35.7,42.8,3.3,Loamy,Upper_Egypt,Summer,Sugarcane
44.5,21.9,181.6,7.62,1.603,11.9,73.7,21.0,Clay,Sinai,Winter,Fava Beans
97.7,26.9,225.1,6.67,2.063,30.4,52.0,3.9,Clay,Upper_Egypt,Nile,Sugarcane
82.0,40.3,171.8,6.8,1.3,29.4,63.4,1.1,Clay,Upper_Egypt,Summer,Tomato
78.6,31.6,141.2,7.4,1.408,33.5,43.4,4.0,Sandy,NewLands,Summer,Cotton
92.8,21.6,165.4,6.69,2.552,15.3,48.6,30.9,Clay,North_Coast,Winter,Wheat
78.9,60.3,234.4,6.7,1.9,25.8,24.5,2.9,Loamy,Upper_Egypt,Nile,Sugarcane
74.0,45.1,211.5,6.2,2.7,31.9,65.7,4.3,Clay,Delta,Summer,Rice
89.1,49.7,189.1,6.16,1.755,34.0,63.5,5.3,Loamy,North_Coast,Summer,Rice
47.6,34.9,156.0,7.0,2.1,16.1,87.5,56.0,Calcareous,Upper_Egypt,Nile,Fava Beans
99.7,36.4,169.4,6.1,2.5,34.0,67.0,6.9,Clay,North_Coast,Summer,Rice
70.9,53.7,193.9,5.91,1.744,34.9,70.2,3.8,Clay,Delta,Summer,Rice
110.1,33.7,187.1,6.7,2.1,31.2,28.4,3.1,Clay,NewLands,Summer,Sugarcane
48.2,34.7,139.4,7.29,1.596,31.1,21.6,2.4,Sandy,Upper_Egypt,Summer,Cotton
65.3,27.0,193.7,7.05,2.359,29.7,69.8,1.8,Calcareous,Upper_Egypt,Nile,Tomato
73.3,41.4,203.9,6.3,2.9,19.3,58.4,10.7,Sandy,Sinai,Winter,Potato
32.3,44.2,181.1,6.21,1.569,16.1,71.1,16.7,Clay,Upper_Egypt,Winter,Fava Beans
69.8,37.0,198.4,7.46,1.297,14.7,60.2,16.0,Loamy,North_Coast,Winter,Wheat
99.2,33.0,197.8,7.86,1.425,19.8,46.2,7.2,Clay,Delta,Winter,Wheat
98.8,38.6,198.6,7.6,1.8,15.5,41.6,47.8,Sandy,Delta,Winter,Wheat
92.7,42.2,170.8,6.0,2.5,28.5,62.8,3.7,Clay,NewLands,Summer,Rice
89.9,34.3,167.0,6.5,2.4,25.5,62.1,5.8,Calcareous,Delta,Summer,Maize
84.3,42.4,182.9,6.5,2.0,17.2,60.1,0.2,Loamy,NewLands,Winter,Potato
70.7,34.2,187.7,7.0,0.8,15.5,43.3,34.0,Sandy,Delta,Winter,Wheat
84.6,27.6,148.1,6.95,2.35,23.8,45.8,3.6,Loamy,North_Coast,Nile,Tomato
64.7,35.9,176.2,6.33,3.039,24.8,52.7,1.3,Loamy,Sinai,Winter,Potato
75.5,42.6,216.8,6.94,2.285,15.3,61.5,25.1,Clay,Upper_Egypt,Winter,Wheat
74.4,34.3,176.9,7.24,2.407,26.2,54.0,3.8,Clay,Upper_Egypt,Summer,Maize
97.3,38.8,215.8,5.6,1.8,18.2,70.6,24.0,Loamy,Delta,Nile,Potato
34.2,22.2,116.2,7.8,1.966,14.4,73.8,35.6,Clay,Upper_Egypt,Winter,Fava Beans
68.5,43.7,158.2,7.2,1.5,11.5,55.8,37.6,Loamy,Upper_Egypt,Winter,Wheat
78.1,38.9,208.8,7.2,1.7,19.1,41.7,5.8,Sandy,North_Coast,Nile,Tomato
102.9,49.6,207.4,6.8,2.0,30.0,41.7,2.8,Sandy,NewLands,Nile,Sugarcane
112.4,41.0,245.7,7.4,2.418,27.8,35.0,1.2,Clay,Upper_Egypt,Summer,Sugarcane
66.7,51.2,194.2,6.7,2.4,20.0,62.4,24.0,Clay,Sinai,Winter,Potato
74.5,28.9,134.7,6.64,0.871,11.1,46.3,58.2,Clay,North_Coast,Winter,Wheat
97.3,41.9,218.5,7.2,1.6,20.8,68.9,5.9,Loamy,Delta,Winter,Tomato
69.7,38.1,209.9,7.03,0.991,42.9,40.6,2.3,Sandy,Upper_Egypt,Summer,Cotton
100.9,26.7,194.9,6.2,1.6,25.9,50.9,2.5,Sandy,Delta,Summer,Maize
107.6,29.4,164.5,7.3,1.9,28.2,26.9,2.9,Sandy,Upper_Egypt,Summer,Sugarcane
93.6,39.1,144.2,6.85,2.397,11.6,53.9,44.0,Loamy,North_Coast,Winter,Wheat
75.2,39.3,234.3,7.03,2.616,18.7,46.1,0.4,Loamy,Delta,Nile,Tomato
78.2,39.9,213.8,7.01,1.442,15.4,53.2,17.8,Clay,North_Coast,Nile,Wheat
68.1,28.7,164.2,7.99,2.523,14.9,56.4,33.3,Clay,Delta,Winter,Wheat
93.0,25.8,221.2,6.7,2.1,31.0,41.3,2.8,Clay,Upper_Egypt,Nile,Sugarcane
104.8,31.7,176.3,5.59,2.1,37.9,79.5,3.7,Clay,NewLands,Summer,Rice
33.8,45.3,193.6,6.55,1.953,12.3,65.5,13.3,Sandy,Upper_Egypt,Winter,Fava Beans
77.5,44.7,174.1,5.6,2.685,24.1,63.5,13.2,Clay,NewLands,Winter,Potato
63.7,27.0,230.3,7.08,1.516,29.1,47.2,5.4,Loamy,Delta,Summer,Tomato
77.0,46.7,158.3,7.13,2.158,19.1,45.8,30.2,Loamy,Delta,Winter,Wheat
102.0,44.9,194.9,5.4,2.4,34.8,78.1,4.2,Loamy,North_Coast,Summer,Rice
81.1,44.3,225.2,6.7,2.891,18.7,64.7,7.3,Loamy,Delta,Nile,Tomato
75.7,45.6,146.0,6.34,2.277,28.0,72.7,6.6,Clay,Delta,Summer,Maize
108.5,33.8,207.3,7.05,1.973,23.6,56.7,6.2,Clay,Upper_Egypt,Nile,Tomato
70.2,35.2,250.8,6.0,2.5,19.2,50.1,24.6,Clay,Delta,Nile,Potato
26.7,36.0,175.4,6.9,1.7,11.9,63.2,25.9,Sandy,Sinai,Winter,Fava Beans
87.3,44.0,166.8,6.9,2.379,21.7,68.6,3.5,Clay,Delta,Summer,Maize
77.5,45.4,200.4,5.8,2.6,31.2,75.7,6.5,Loamy,Delta,Summer,Rice
83.4,30.8,213.9,6.0,1.7,31.1,64.4,2.3,Clay,Delta,Nile,Rice
99.3,39.8,199.8,6.83,0.935,13.8,61.6,54.6,Calcareous,Upper_Egypt,Winter,Wheat
95.4,25.9,171.0,6.9,1.6,20.4,71.1,6.6,Sandy,Upper_Egypt,Summer,Maize
87.0,43.2,200.4,7.77,1.638,10.5,47.7,22.1,Clay,Delta,Winter,Wheat
92.5,36.3,261.8,5.98,2.774,24.2,64.7,2.2,Loamy,Delta,Winter,Potato
113.7,34.7,222.6,6.63,0.912,23.7,56.4,4.8,Sandy,Delta,Summer,Maize
61.9,19.6,135.6,6.01,1.618,32.0,27.3,7.5,Loamy,NewLands,Summer,Cotton
96.8,60.4,221.4,6.7,2.1,34.3,38.7,2.6,Loamy,NewLands,Nile,Sugarcane
75.0,50.0,253.7,6.22,2.753,17.2,71.5,16.7,Sandy,NewLands,Winter,Potato
100.1,40.3,173.0,6.6,2.8,32.0,69.5,6.2,Clay,North_Coast,Summer,Rice
79.6,34.8,130.5,7.76,1.158,18.7,57.4,47.9,Sandy,North_Coast,Winter,Wheat
22.1,40.7,147.1,7.2,2.1,13.4,82.2,10.5,Loamy,Sinai,Winter,Fava Beans
70.8,27.8,210.8,7.96,1.108,20.9,40.4,7.1,Sandy,Delta,Winter,Wheat
94.7,35.6,161.3,7.26,2.359,28.5,54.1,7.1,Loamy,Upper_Egypt,Summer,Maize
40.7,25.4,116.3,7.81,1.856,15.4,76.8,44.6,Loamy,Upper_Egypt,Winter,Fava Beans
54.6,25.8,147.8,7.07,0.913,16.0,81.8,49.9,Clay,Delta,Winter,Fava Beans
93.2,28.7,251.2,6.37,2.255,22.1,66.0,33.3,Sandy,North_Coast,Winter,Potato
25.8,31.3,134.4,6.8,1.6,17.8,65.9,19.4,Sandy,North_Coast,Nile,Fava Beans
105.1,27.0,145.9,6.8,1.3,22.4,50.4,4.0,Clay,Delta,Summer,Maize
21.6,46.5,166.2,7.75,0.972,10.5,76.9,43.5,Clay,Upper_Egypt,Winter,Fava Beans
47.3,36.9,169.4,6.6,1.3,8.4,68.6,41.1,Clay,Delta,Winter,Fava Beans
95.1,30.3,170.3,6.74,1.42,30.5,43.4,6.3,Loamy,Delta,Nile,Tomato
99.5,21.6,131.7,7.91,2.408,11.0,49.3,6.0,Clay,Sinai,Winter,Wheat
76.9,50.2,201.2,6.13,2.216,23.7,68.8,33.9,Loamy,NewLands,Winter,Potato
75.4,21.4,175.5,6.9,1.3,42.8,31.1,5.0,Calcareous,Upper_Egypt,Summer,Cotton
66.1,39.6,208.4,6.6,1.9,18.0,57.9,5.8,Loamy,Delta,Summer,Tomato
119.6,26.7,194.2,5.85,1.376,28.1,60.5,7.8,Sandy,Delta,Summer,Maize
28.8,32.7,192.5,7.49,2.15,19.4,67.9,9.7,Sandy,Sinai,Winter,Fava Beans
93.9,38.6,216.4,5.9,2.1,28.6,67.4,1.6,Clay,Delta,Summer,Rice
62.2,20.5,179.0,6.34,1.124,42.7,20.5,7.8,Sandy,Upper_Egypt,Summer,Cotton
61.4,39.6,124.3,7.3,1.5,40.3,27.5,4.2,Sandy,Delta,Summer,Cotton
47.8,35.7,179.2,7.6,1.6,38.6,32.6,2.7,Sandy,Upper_Egypt,Summer,Cotton
108.1,41.2,243.0,7.13,1.667,26.8,44.2,3.3,Loamy,Upper_Egypt,Summer,Sugarcane
79.8,49.2,191.1,7.6,1.9,20.9,57.0,6.2,Loamy,Upper_Egypt,Nile,Tomato
99.6,45.7,197.9,7.1,2.1,35.1,46.8,1.1,Loamy,Upper_Egypt,Nile,Sugarcane
46.6,27.9,161.3,7.1,0.6,37.5,21.4,4.5,Calcareous,Upper_Egypt,Summer,Cotton
93.7,30.1,166.6,7.83,1.22,12.3,48.8,16.4,Loamy,Sinai,Winter,Wheat
76.7,27.9,173.3,6.7,1.4,41.3,32.3,5.0,Sandy,NewLands,Summer,Cotton
95.7,42.6,244.9,6.32,1.89,21.1,48.3,7.3,Loamy,Sinai,Winter,Tomato
49.0,31.7,145.9,6.37,0.952,12.4,62.3,15.6,Sandy,North_Coast,Winter,Fava Beans
44.6,35.7,197.2,7.16,1.075,12.9,65.4,6.9,Clay,North_Coast,Winter,Fava Beans
53.1,35.5,185.7,7.79,1.512,33.8,43.2,2.8,Calcareous,Delta,Summer,Cotton
76.6,48.6,154.2,7.26,2.037,31.6,67.7,0.5,Loamy,North_Coast,Nile,Maize
88.3,45.2,150.1,7.2,1.7,21.2,51.4,2.8,Loamy,Sinai,Nile,Tomato
105.0,35.4,208.5,6.97,2.007,34.8,49.2,2.2,Clay,NewLands,Nile,Sugarcane
54.9,38.0,121.2,6.25,1.543,36.1,22.6,7.8,Clay,Delta,Summer,Cotton
53.1,40.9,192.9,7.59,2.597,12.6,70.0,16.4,Sandy,North_Coast,Winter,Fava Beans
79.7,22.6,208.8,6.9,1.7,33.7,38.6,1.8,Clay,Upper_Egypt,Summer,Sugarcane
34.3,34.7,147.2,7.2,2.0,14.1,65.0,31.9,Sandy,Upper_Egypt,Nile,Fava Beans
43.2,27.4,174.1,7.12,1.746,15.0,87.6,9.9,Loamy,Upper_Egypt,Winter,Fava Beans
74.9,44.5,146.9,7.55,1.208,14.9,53.6,48.6,Calcareous,Sinai,Winter,Wheat
96.3,52.8,192.0,6.99,2.052,23.5,60.3,0.2,Clay,North_Coast,Winter,Tomato
67.5,31.8,164.0,6.5,1.136,16.1,41.8,51.3,Sandy,Delta,Winter,Wheat
83.7,27.4,225.6,7.09,0.955,21.1,61.8,1.7,Calcareous,Upper_Egypt,Summer,Maize
89.7,36.6,214.5,6.64,1.426,28.1,63.1,3.3,Clay,Upper_Egypt,Summer,Maize
94.1,39.5,205.7,6.1,3.0,31.6,74.3,6.4,Clay,Delta,Summer,Rice
99.0,24.2,151.9,5.7,2.3,30.5,66.2,4.9,Clay,North_Coast,Nile,Rice
70.4,27.8,158.7,6.3,0.7,38.1,39.1,4.1,Loamy,Upper_Egypt,Summer,Cotton
95.6,40.2,197.5,6.2,2.0,30.1,71.6,2.6,Clay,Delta,Nile,Rice
91.1,43.8,149.7,7.34,2.184,25.3,77.1,1.6,Clay,Upper_Egypt,Summer,Maize
102.4,36.7,157.5,6.68,2.385,37.7,70.8,6.6,Clay,Delta,Summer,Rice
65.6,33.9,219.0,6.7,1.6,25.4,54.1,3.0,Clay,Sinai,Nile,Tomato
90.6,39.6,158.5,6.57,1.075,30.4,60.4,8.0,Clay,North_Coast,Summer,Maize
78.5,42.4,215.4,5.9,2.7,27.1,70.2,3.4,Clay,Delta,Summer,Rice
67.0,48.4,197.7,6.97,2.213,19.3,59.8,26.3,Calcareous,Delta,Winter,Wheat
115.4,41.1,143.2,7.31,1.695,22.1,65.4,7.0,Loamy,North_Coast,Summer,Maize
87.0,38.7,246.0,6.6,1.4,26.8,47.9,2.8,Loamy,Delta,Nile,Tomato
36.3,37.0,127.6,7.91,2.418,15.2,70.0,23.3,Loamy,Upper_Egypt,Nile,Fava Beans
105.7,49.3,203.9,7.37,2.424,28.3,73.5,2.7,Clay,NewLands,Nile,Maize
105.1,52.1,182.4,6.57,1.647,31.1,71.0,2.8,Clay,North_Coast,Winter,Tomato
69.2,25.0,125.8,7.08,2.645,17.2,45.4,14.6,Loamy,Delta,Winter,Wheat
94.5,44.7,258.9,5.9,2.5,32.3,63.7,1.9,Clay,Delta,Summer,Rice
74.7,28.5,227.2,6.73,2.15,21.9,53.1,3.7,Loamy,Sinai,Winter,Potato
53.6,31.7,206.4,6.0,1.0,35.3,30.2,4.6,Clay,Delta,Summer,Cotton
42.1,36.1,153.0,6.5,1.8,10.7,65.4,49.0,Clay,Delta,Winter,Fava Beans
77.4,50.0,235.7,6.0,1.7,19.7,60.5,19.4,Loamy,North_Coast,Summer,Potato
78.1,39.9,154.2,7.18,1.044,35.6,36.4,0.6,Calcareous,Upper_Egypt,Nile,Cotton
69.5,22.1,181.9,7.5,0.7,34.3,26.5,1.7,Loamy,NewLands,Summer,Cotton
63.9,27.5,179.5,7.1,1.1,37.3,24.0,3.5,Sandy,Upper_Egypt,Summer,Cotton
100.4,45.0,140.4,6.35,1.841,30.1,61.9,1.9,Clay,NewLands,Summer,Maize
35.7,33.7,161.5,7.4,2.2,10.9,67.2,39.3,Loamy,North_Coast,Winter,Fava Beans
93.8,42.0,180.3,6.5,1.5,25.5,62.8,1.8,Sandy,North_Coast,Winter,Tomato
70.3,37.9,172.5,6.3,1.9,19.3,74.3,26.0,Sandy,Delta,Nile,Potato
98.1,50.4,219.4,6.1,2.3,33.9,76.9,4.9,Clay,NewLands,Nile,Rice
26.6,18.0,144.6,6.5,1.6,11.4,77.3,71.4,Clay,Sinai,Winter,Fava Beans
75.2,32.8,145.1,7.7,1.0,41.1,24.0,2.5,Clay,Upper_Egypt,Summer,Cotton
85.3,37.5,155.5,6.99,1.498,16.9,56.9,53.9,Clay,Upper_Egypt,Winter,Wheat
102.1,40.0,220.3,7.09,2.274,30.5,50.6,4.7,Loamy,Upper_Egypt,Summer,Sugarcane
97.5,31.6,204.0,6.85,2.616,12.9,60.1,36.0,Loamy,Delta,Winter,Wheat
85.5,31.5,163.7,7.2,2.112,31.3,68.7,6.3,Sandy,Delta,Summer,Maize
42.0,40.9,175.7,6.7,1.2,32.6,21.8,7.1,Loamy,Delta,Summer,Cotton
37.8,49.4,160.4,5.7,1.4,14.4,63.7,43.0,Clay,Sinai,Winter,Fava Beans
50.3,26.9,173.7,7.26,0.696,42.1,24.6,3.3,Clay,NewLands,Nile,Cotton
58.6,47.4,171.9,6.2,1.6,39.0,36.6,4.0,Loamy,Delta,Summer,Cotton
66.8,51.3,253.6,6.34,2.719,23.5,65.3,8.0,Clay,North_Coast,Winter,Potato
111.2,35.6,183.2,5.86,2.078,28.2,75.9,3.3,Clay,Upper_Egypt,Summer,Maize
93.0,24.5,186.6,7.3,1.3,22.0,59.6,1.8,Loamy,North_Coast,Winter,Tomato
77.9,39.0,177.2,6.2,1.5,20.9,51.5,5.0,Sandy,Upper_Egypt,Nile,Tomato
38.5,49.7,188.5,6.65,1.328,13.1,84.4,25.3,Sandy,Delta,Nile,Fava Beans
117.8,25.2,194.2,6.9,1.9,26.0,78.5,3.5,Sandy,Delta,Summer,Maize
49.1,37.6,166.7,7.1,1.1,40.7,42.0,3.9,Sandy,NewLands,Summer,Cotton
98.1,38.3,225.0,7.6,1.9,31.1,42.4,0.0,Sandy,Upper_Egypt,Nile,Sugarcane
93.8,32.9,201.0,6.7,2.2,27.1,66.9,5.5,Loamy,Delta,Nile,Rice
111.1,22.6,130.6,7.32,0.928,27.4,54.4,6.2,Calcareous,Upper_Egypt,Summer,Maize
69.8,30.1,176.3,7.5,1.4,37.2,40.4,1.1,Clay,NewLands,Summer,Cotton
94.1,49.0,214.2,6.44,1.214,30.7,49.2,0.9,Sandy,Upper_Egypt,Summer,Sugarcane
48.4,37.2,176.8,7.78,1.514,14.8,87.0,19.8,Sandy,Delta,Winter,Fava Beans
45.7,33.7,160.8,7.0,1.5,16.1,68.4,30.7,Sandy,Upper_Egypt,Nile,Fava Beans
71.9,35.9,255.8,6.2,1.955,27.3,28.2,0.2,Sandy,NewLands,Nile,Sugarcane
92.4,36.6,221.3,6.3,2.3,23.7,66.7,32.3,Sandy,North_Coast,Winter,Potato
106.0,30.8,173.6,7.06,1.412,22.8,58.0,1.2,Calcareous,Delta,Winter,Tomato
70.1,26.1,164.6,6.07,2.32,30.4,77.8,3.3,Clay,Upper_Egypt,Summer,Maize
43.2,46.2,142.9,7.47,1.055,9.6,73.7,50.7,Clay,Delta,Nile,Fava Beans
101.8,35.6,166.5,6.8,1.4,26.8,64.8,1.4,Clay,NewLands,Summer,Maize
82.4,27.4,137.9,6.84,2.141,16.4,54.0,27.1,Sandy,Delta,Winter,Wheat
88.9,47.8,228.4,7.44,1.466,30.4,71.4,1.2,Sandy,Delta,Summer,Tomato
76.8,26.2,147.3,6.9,1.6,40.1,37.1,2.3,Clay,Upper_Egypt,Summer,Cotton
57.0,29.7,157.4,6.2,1.8,30.2,22.8,5.2,Loamy,Delta,Summer,Cotton
53.7,24.0,146.7,7.39,1.659,40.6,27.2,4.5,Loamy,Delta,Summer,Cotton
72.6,21.9,227.1,7.42,0.984,20.4,57.7,1.3,Clay,Delta,Nile,Maize
94.5,30.3,146.4,8.0,2.739,11.3,58.5,56.5,Clay,Upper_Egypt,Winter,Wheat
24.0,42.5,163.2,6.73,2.512,11.0,62.6,51.4,Clay,Upper_Egypt,Winter,Fava Beans
45.2,33.3,191.4,6.59,1.755,11.7,78.7,44.5,Calcareous,Delta,Winter,Fava Beans
78.5,42.6,179.2,6.6,1.1,30.5,27.7,3.5,Loamy,Upper_Egypt,Summer,Cotton
71.4,38.0,206.4,6.38,2.755,28.0,62.8,8.2,Clay,Delta,Summer,Rice
37.5,35.4,130.8,6.8,1.7,13.8,72.8,26.0,Calcareous,Delta,Winter,Fava Beans
97.3,32.2,240.0,7.07,2.413,29.6,57.6,2.7,Loamy,North_Coast,Summer,Tomato
82.9,36.9,148.6,6.41,2.248,31.2,63.8,2.2,Sandy,North_Coast,Summer,Maize
73.0,44.2,172.8,6.99,1.054,28.3,79.4,0.7,Sandy,North_Coast,Summer,Maize
93.0,45.1,146.6,6.08,1.161,28.5,59.3,1.0,Clay,Sinai,Winter,Tomato
57.8,34.1,186.4,6.96,0.983,41.6,26.2,7.6,Clay,NewLands,Summer,Cotton
51.3,32.5,125.9,7.87,0.96,13.5,69.0,32.9,Sandy,Upper_Egypt,Winter,Fava Beans
105.0,30.9,197.2,6.8,1.5,29.0,34.2,2.8,Loamy,Upper_Egypt,Summer,Sugarcane
59.6,41.8,170.7,7.02,1.078,42.9,32.9,6.4,Loamy,Upper_Egypt,Summer,Cotton
72.5,44.0,203.6,6.8,1.5,23.5,48.7,2.4,Calcareous,Delta,Nile,Tomato
114.0,52.8,236.3,6.93,2.355,30.7,34.7,4.9,Clay,NewLands,Nile,Sugarcane
85.0,29.3,254.8,5.69,2.696,23.4,54.6,28.0,Loamy,Delta,Nile,Potato
80.6,52.9,222.6,6.07,1.972,22.4,65.8,6.6,Loamy,Upper_Egypt,Nile,Tomato
96.8,43.4,241.1,6.65,2.666,25.8,65.0,9.5,Clay,North_Coast,Summer,Rice
52.2,26.2,152.9,7.0,2.2,14.0,67.4,34.3,Calcareous,Delta,Winter,Fava Beans
88.7,28.2,209.9,6.6,1.9,35.0,70.9,5.9,Loamy,Delta,Summer,Rice
54.1,36.3,196.1,6.83,1.707,33.8,33.4,1.5,Loamy,Upper_Egypt,Summer,Cotton
76.4,38.1,202.4,7.2,1.88,32.7,28.9,3.2,Loamy,Upper_Egypt,Summer,Cotton
80.6,23.8,148.7,7.45,1.3,19.4,56.5,16.1,Sandy,Delta,Nile,Wheat
89.8,38.9,189.2,6.54,2.56,13.9,48.9,18.2,Loamy,Delta,Winter,Wheat
91.6,35.7,200.4,5.9,2.0,27.1,65.4,10.2,Clay,North_Coast,Summer,Rice
100.2,34.8,181.4,7.34,1.841,28.1,64.8,2.1,Calcareous,Delta,Nile,Maize
104.3,46.6,183.2,6.9,1.3,22.6,59.9,3.1,Loamy,Delta,Summer,Maize
75.5,25.1,192.1,6.34,1.545,36.6,82.7,4.8,Loamy,Delta,Summer,Rice
62.8,32.1,181.9,7.1,1.2,39.9,28.8,5.2,Loamy,Upper_Egypt,Summer,Cotton
70.5,41.0,127.9,6.63,0.951,33.3,40.7,7.0,Clay,Delta,Summer,Cotton
72.5,41.9,192.2,6.66,0.746,41.3,39.7,5.0,Loamy,Upper_Egypt,Summer,Cotton
90.6,38.0,131.3,6.5,2.7,18.7,60.2,19.5,Sandy,NewLands,Nile,Wheat
87.9,41.4,211.1,7.2,1.7,29.4,46.6,3.7,Clay,Upper_Egypt,Nile,Sugarcane
82.6,38.5,204.0,5.9,1.2,18.0,61.1,23.4,Sandy,North_Coast,Winter,Potato
94.4,47.3,184.4,5.6,2.7,34.6,80.8,2.4,Loamy,Delta,Summer,Rice
71.1,24.4,199.6,7.36,2.24,17.4,47.4,8.6,Loamy,Delta,Winter,Wheat
80.6,37.5,228.3,6.9,1.7,27.5,56.8,2.6,Clay,Delta,Summer,Tomato
21.9,46.2,154.3,6.8,1.5,12.0,79.0,31.3,Clay,Upper_Egypt,Winter,Fava Beans
79.2,30.7,154.5,6.39,2.269,34.4,72.2,3.4,Clay,Delta,Summer,Rice
77.6,43.3,185.6,7.4,1.5,16.4,54.3,23.3,Loamy,Delta,Winter,Wheat
74.7,41.9,214.5,6.13,1.628,24.6,58.4,12.4,Sandy,North_Coast,Winter,Potato
91.4,30.8,203.3,5.4,1.1,26.3,30.9,2.9,Loamy,Upper_Egypt,Summer,Sugarcane
97.2,23.3,226.7,6.9,2.1,26.2,68.0,5.0,Loamy,Delta,Summer,Rice
87.3,31.6,142.2,6.83,2.395,11.5,58.6,26.5,Loamy,Upper_Egypt,Winter,Wheat
