crop,area_feddans,region,season,soil_type,yield_tonnes_per_feddan,production_tonnes
Wheat,109,NewLands,Winter,Clay,3.084,336.2
Rice,627,Delta,Summer,Clay,4.223,2647.8
Sugarcane,41,Upper_Egypt,Summer,Loamy,49.209,2017.6
Wheat,276,Delta,Winter,Calcareous,1.703,470.0
Sugarcane,791,NewLands,Nile,Clay,42.046,33258.4
Maize,255,Upper_Egypt,Summer,Loamy,2.597,662.2
Tomato,159,Delta,Winter,Loamy,15.031,2389.9
Maize,562,Delta,Summer,Sandy,2.217,1246.0
Rice,582,Delta,Summer,Loamy,4.137,2407.7
Fava Beans,142,Upper_Egypt,Winter,Clay,3.524,500.4
Maize,584,Delta,Summer,Clay,2.79,1629.4
Maize,723,Delta,Nile,Sandy,2.162,1563.1
Cotton,12,Upper_Egypt,Summer,Calcareous,1.302,15.6
Rice,147,North_Coast,Nile,Clay,2.904,426.9
Rice,691,North_Coast,Summer,Loamy,4.636,3203.5
Cotton,218,NewLands,Summer,Clay,1.136,247.6
Potato,221,North_Coast,Summer,Sandy,8.925,1972.4
Cotton,94,Delta,Summer,Sandy,0.858,80.7
Wheat,376,North_Coast,Winter,Sandy,2.432,914.4
Cotton,59,Upper_Egypt,Nile,Clay,1.062,62.7
Cotton,217,NewLands,Summer,Sandy,1.012,219.6
Potato,95,Sinai,Winter,Calcareous,10.92,1037.4
Tomato,36,North_Coast,Nile,Clay,16.261,585.4
Tomato,174,Upper_Egypt,Winter,Clay,10.13,1762.6
Wheat,220,Delta,Winter,Clay,2.02,444.4
Tomato,144,North_Coast,Nile,Clay,10.672,1536.8
Rice,528,Delta,Summer,Loamy,3.121,1647.9
Rice,133,Delta,Summer,Loamy,3.154,419.5
Sugarcane,323,Upper_Egypt,Nile,Loamy,41.551,13421.0
Rice,716,Delta,Nile,Clay,3.631,2599.8
Potato,73,NewLands,Summer,Loamy,7.122,519.9
Wheat,110,Delta,Winter,Calcareous,1.779,195.7
Maize,346,North_Coast,Summer,Loamy,3.42,1183.3
Rice,50,NewLands,Nile,Clay,2.923,146.2
Fava Beans,22,Sinai,Winter,Loamy,3.246,71.4
Wheat,247,North_Coast,Nile,Clay,1.942,479.7
Cotton,122,NewLands,Summer,Sandy,1.178,143.7
Wheat,438,Upper_Egypt,Winter,Clay,1.964,860.2
Rice,664,NewLands,Summer,Clay,3.042,2019.9
Maize,390,North_Coast,Summer,Sandy,2.329,908.3
Tomato,180,Sinai,Nile,Clay,13.283,2390.9
Rice,133,North_Coast,Summer,Loamy,4.285,569.9
Cotton,80,Upper_Egypt,Summer,Clay,1.326,106.1
Wheat,337,Upper_Egypt,Winter,Calcareous,2.379,801.7
Sugarcane,787,NewLands,Nile,Clay,36.179,28472.9
Cotton,125,NewLands,Summer,Sandy,1.09,136.2
Rice,219,Delta,Summer,Clay,4.697,1028.6
Sugarcane,694,Upper_Egypt,Nile,Loamy,49.032,34028.2
Maize,730,Upper_Egypt,Summer,Clay,3.331,2431.6
Tomato,138,North_Coast,Nile,Calcareous,13.052,1801.2
Cotton,247,Upper_Egypt,Summer,Clay,1.204,297.4
Potato,180,NewLands,Winter,Sandy,13.05,2349.0
Cotton,252,Delta,Summer,Sandy,1.349,339.9
Rice,468,North_Coast,Summer,Loamy,3.759,1759.2
Sugarcane,280,Upper_Egypt,Nile,Loamy,41.613,11651.6
Sugarcane,909,NewLands,Nile,Clay,46.782,42524.8
Sugarcane,38,Upper_Egypt,Nile,Clay,40.086,1523.3
Fava Beans,140,North_Coast,Winter,Sandy,3.646,510.4
Maize,84,North_Coast,Summer,Clay,1.793,150.6
Rice,260,Delta,Summer,Clay,4.725,1228.5
Maize,49,Delta,Summer,Loamy,3.034,148.7
Wheat,417,Sinai,Nile,Clay,1.956,815.7
Cotton,93,Delta,Summer,Sandy,0.98,91.1
Rice,434,North_Coast,Summer,Clay,4.89,2122.3
Tomato,25,Delta,Nile,Clay,11.151,278.8
Tomato,19,North_Coast,Nile,Sandy,14.998,285.0
Tomato,105,North_Coast,Summer,Loamy,13.895,1459.0
Fava Beans,39,Delta,Winter,Calcareous,4.595,179.2
Sugarcane,468,Upper_Egypt,Nile,Loamy,46.609,21813.0
Potato,207,North_Coast,Winter,Loamy,15.976840000000003,3307.2
Tomato,109,Upper_Egypt,Winter,Clay,18.181,1981.7
Tomato,32,Delta,Nile,Clay,14.834,474.7
Cotton,102,Upper_Egypt,Summer,Loamy,1.356,138.3
Tomato,15,Delta,Nile,Sandy,13.145,197.2
Tomato,164,Delta,Summer,Sandy,12.271,2012.4
Fava Beans,118,Delta,Winter,Clay,4.577,540.1
Fava Beans,84,Upper_Egypt,Winter,Calcareous,4.012,337.0
Cotton,107,NewLands,Summer,Sandy,0.926,99.1
Rice,500,NewLands,Summer,Loamy,3.41,1705.0
Wheat,368,Delta,Winter,Loamy,2.763,1016.8
Cotton,42,NewLands,Summer,Sandy,0.746,31.3
Cotton,258,NewLands,Summer,Sandy,1.105,285.1
Fava Beans,165,Upper_Egypt,Winter,Sandy,5.06,834.9
Potato,36,Delta,Nile,Sandy,13.141,473.1
Maize,285,North_Coast,Summer,Loamy,2.455,699.7
Maize,278,North_Coast,Summer,Sandy,2.358,655.5
Sugarcane,489,Upper_Egypt,Summer,Loamy,53.745,26281.3
Fava Beans,70,Sinai,Nile,Clay,4.391,307.4
Fava Beans,152,Delta,Winter,Clay,5.463,830.4
Sugarcane,800,Upper_Egypt,Nile,Clay,56.332,45065.6
Tomato,121,North_Coast,Nile,Sandy,12.698,1536.5
Maize,32,Delta,Summer,Clay,2.718,87.0
Cotton,109,Upper_Egypt,Summer,Clay,1.097,119.6
Maize,95,NewLands,Summer,Clay,2.366,224.8
Fava Beans,46,Delta,Nile,Sandy,3.049,140.3
Tomato,53,Sinai,Nile,Calcareous,9.51,504.0
Sugarcane,314,Upper_Egypt,Summer,Clay,61.66886000000001,19364.0
Cotton,59,Upper_Egypt,Nile,Clay,1.261,74.4
Cotton,199,Delta,Summer,Clay,1.361,270.8
Cotton,45,Delta,Summer,Clay,1.019,45.9
Potato,100,Delta,Nile,Loamy,15.058,1505.8
Wheat,127,Delta,Winter,Loamy,2.294,291.3
Potato,102,North_Coast,Nile,Sandy,11.174,1139.7
Tomato,186,North_Coast,Winter,Clay,11.318,2105.1
Wheat,18,Upper_Egypt,Winter,Sandy,2.016,36.3
Rice,293,Delta,Summer,Loamy,3.78,1107.5
Cotton,247,Delta,Summer,Clay,1.529,377.7
Fava Beans,47,Upper_Egypt,Winter,Clay,3.405,160.0
Fava Beans,90,Upper_Egypt,Winter,Clay,2.894,260.5
Maize,584,Delta,Summer,Clay,3.271,1910.3
Wheat,303,Delta,Nile,Clay,2.014,610.2
Cotton,134,Upper_Egypt,Summer,Calcareous,0.959,128.5
Potato,108,Sinai,Winter,Loamy,11.893,1284.4
Tomato,194,Upper_Egypt,Winter,Loamy,16.331,3168.2
Potato,17,NewLands,Winter,Sandy,8.791,149.4
Maize,413,Delta,Summer,Sandy,2.441,1008.1
Rice,240,Delta,Nile,Clay,4.469,1072.6
Tomato,48,North_Coast,Nile,Clay,8.939,429.1
Potato,260,Sinai,Winter,Sandy,15.164,3942.6
Tomato,161,Delta,Nile,Loamy,19.205,3092.0
Cotton,161,Delta,Summer,Calcareous,1.18,190.0
Sugarcane,873,NewLands,Summer,Loamy,53.393,46612.1
Maize,831,Upper_Egypt,Summer,Clay,2.504,2080.8
Cotton,203,Delta,Summer,Clay,1.264,256.6
Cotton,135,NewLands,Summer,Calcareous,0.788,106.4
Rice,371,Delta,Summer,Clay,4.217,1564.5
Maize,842,NewLands,Summer,Sandy,1.637,1378.4
Sugarcane,486,Upper_Egypt,Nile,Loamy,54.31,26394.7
Rice,9,North_Coast,Summer,Clay,5.120720000000001,46.1
Maize,195,Delta,Summer,Sandy,2.626,512.1
Fava Beans,114,Sinai,Winter,Clay,5.14,586.0
Rice,606,Delta,Summer,Loamy,3.813,2310.7
Potato,78,NewLands,Summer,Loamy,12.391,966.5
Maize,271,Upper_Egypt,Summer,Loamy,3.057,828.4
Cotton,43,Upper_Egypt,Summer,Loamy,1.058,45.5
Cotton,199,Delta,Summer,Calcareous,0.77,153.2
Wheat,417,Delta,Winter,Clay,1.757,732.7
Cotton,136,Upper_Egypt,Summer,Clay,0.796,108.3
Potato,29,Sinai,Winter,Sandy,12.299,356.7
Cotton,147,NewLands,Summer,Loamy,1.219,179.2
Tomato,186,Upper_Egypt,Winter,Clay,11.685,2173.4
Tomato,168,Sinai,Nile,Loamy,21.087,3542.6
Maize,42,North_Coast,Summer,Sandy,2.297,96.5
Potato,214,Sinai,Summer,Sandy,10.039,2148.3
Maize,590,Delta,Summer,Sandy,3.382,1995.4
Maize,888,Delta,Summer,Clay,2.438,2164.9
Maize,591,Upper_Egypt,Summer,Loamy,3.608,2132.3
Rice,97,Delta,Summer,Loamy,4.335,420.5
Fava Beans,47,Upper_Egypt,Winter,Sandy,4.182,196.6
Rice,568,North_Coast,Summer,Loamy,4.497,2554.3
Fava Beans,89,Delta,Nile,Loamy,4.758,423.5
Potato,245,Delta,Winter,Sandy,10.492,2570.5
Tomato,103,Delta,Nile,Clay,11.608,1195.6
Sugarcane,35,Upper_Egypt,Summer,Clay,49.164,1720.7
Fava Beans,177,Upper_Egypt,Winter,Sandy,4.433,784.6
Maize,430,Upper_Egypt,Summer,Sandy,1.811,778.7
Maize,856,NewLands,Summer,Clay,2.827,2419.9
Rice,523,NewLands,Summer,Clay,2.849,1490.0
Rice,566,North_Coast,Summer,Clay,4.233,2395.9
Sugarcane,19,NewLands,Summer,Loamy,57.076,1084.4
Wheat,246,North_Coast,Winter,Sandy,1.126,277.0
Tomato,36,Sinai,Nile,Sandy,20.749,747.0
Maize,758,Upper_Egypt,Summer,Sandy,3.524,2671.2
Tomato,48,Delta,Winter,Clay,18.043,866.1
Cotton,82,Delta,Summer,Clay,1.509,123.7
Fava Beans,192,Delta,Winter,Sandy,2.574,494.2
Potato,247,North_Coast,Winter,Sandy,13.982,3453.6
Cotton,151,Delta,Summer,Loamy,1.055,159.3
Maize,749,North_Coast,Summer,Clay,3.161,2367.6
Potato,154,North_Coast,Winter,Sandy,12.171,1874.3
Sugarcane,346,Upper_Egypt,Summer,Sandy,48.047,16624.3
Rice,593,Delta,Nile,Clay,4.356,2583.1
Tomato,69,North_Coast,Nile,Sandy,16.883,1164.9
Fava Beans,9,Delta,Winter,Clay,7.022,63.2
Tomato,65,Delta,Winter,Clay,11.813,767.8
Cotton,97,Upper_Egypt,Summer,Sandy,1.022,99.1
Sugarcane,933,NewLands,Nile,Clay,42.177,39351.1
Wheat,279,Delta,Winter,Loamy,2.036,568.0
Potato,135,Sinai,Summer,Loamy,9.047,1221.3
Maize,586,Delta,Summer,Clay,3.291,1928.5
Maize,326,Delta,Summer,Sandy,2.106,686.6
Potato,256,Sinai,Winter,Loamy,15.188,3888.1
Tomato,188,Upper_Egypt,Nile,Sandy,8.062,1515.7
Wheat,171,Delta,Winter,Calcareous,2.684,459.0
Wheat,428,Delta,Winter,Clay,2.332,998.1
Cotton,35,Delta,Summer,Loamy,1.152,40.3
Fava Beans,194,Upper_Egypt,Nile,Sandy,2.922,566.9
Rice,534,Delta,Summer,Loamy,3.047,1627.1
Potato,231,Delta,Nile,Loamy,9.739,2249.7
Maize,902,Delta,Summer,Clay,2.259,2037.6
Fava Beans,132,Delta,Nile,Clay,4.393,579.9
Sugarcane,596,NewLands,Summer,Clay,44.137,26305.7
Sugarcane,45,Upper_Egypt,Nile,Sandy,44.322,1994.5
Rice,5,North_Coast,Summer,Loamy,3.539,17.7
Fava Beans,5,Delta,Winter,Loamy,4.751,23.8
Rice,16,NewLands,Summer,Clay,2.559,40.9
Cotton,51,NewLands,Nile,Sandy,1.049,53.5
Wheat,312,Delta,Winter,Loamy,1.553,484.5
Sugarcane,588,Upper_Egypt,Summer,Clay,54.012,31759.1
Fava Beans,198,Sinai,Winter,Clay,3.301,653.6
Fava Beans,119,North_Coast,Nile,Clay,5.112,608.3
Potato,297,Delta,Winter,Sandy,12.237,3634.4
Tomato,78,Sinai,Nile,Sandy,13.336,1040.2
Rice,335,Delta,Summer,Clay,5.120720000000001,1715.4
Maize,847,North_Coast,Summer,Loamy,4.022,3406.6
Cotton,30,Delta,Summer,Calcareous,1.037,31.1
Sugarcane,930,Upper_Egypt,Nile,Clay,50.281,46761.3
Rice,492,Delta,Summer,Clay,5.120720000000001,2519.4
Cotton,276,Delta,Summer,Sandy,0.93,256.7
Potato,34,North_Coast,Nile,Loamy,13.435,456.8
Tomato,60,North_Coast,Nile,Sandy,17.83,1069.8
Sugarcane,602,Upper_Egypt,Summer,Clay,54.645,32896.3
Potato,82,NewLands,Nile,Sandy,11.861,972.6
Wheat,414,Delta,Winter,Calcareous,1.775,734.8
Wheat,358,North_Coast,Winter,Sandy,1.696,607.2
Potato,219,Delta,Summer,Clay,6.962,1524.7
Rice,278,Delta,Summer,Clay,4.182,1162.6
Sugarcane,533,Upper_Egypt,Nile,Clay,49.288,26270.5
Cotton,295,Upper_Egypt,Summer,Sandy,1.144,337.5
Wheat,138,Delta,Winter,Sandy,2.155,297.4
Wheat,7,Delta,Winter,Loamy,2.404,16.8
Fava Beans,196,Sinai,Winter,Sandy,3.426,671.5
Cotton,219,Delta,Summer,Sandy,1.289,282.3
Potato,186,Delta,Winter,Clay,10.302,1916.2
Sugarcane,90,Upper_Egypt,Nile,Clay,47.261,4253.5
Sugarcane,605,Upper_Egypt,Nile,Loamy,49.457,29921.5
Rice,778,North_Coast,Summer,Clay,3.786,2945.5
Rice,209,Delta,Summer,Clay,3.999,835.8
Cotton,85,Delta,Summer,Sandy,0.851,72.3
Tomato,89,Delta,Winter,Sandy,9.769,869.4
Wheat,305,Delta,Winter,Loamy,2.528,771.0
Sugarcane,742,NewLands,Nile,Clay,47.426,35190.1
Maize,243,Upper_Egypt,Summer,Sandy,2.335,567.4
Rice,579,North_Coast,Summer,Clay,4.258,2465.4
Wheat,365,Sinai,Winter,Sandy,1.71,624.2
Fava Beans,154,Delta,Winter,Sandy,4.556,701.6
Potato,34,NewLands,Winter,Loamy,11.867,403.5
Rice,110,North_Coast,Summer,Clay,4.413,485.4
Rice,121,Delta,Summer,Clay,3.92,474.3
Potato,162,Sinai,Winter,Sandy,13.169,2133.4
Maize,582,Delta,Summer,Loamy,3.959,2304.1
Wheat,145,Delta,Winter,Clay,2.895,419.8
Tomato,150,Upper_Egypt,Nile,Loamy,14.28,2142.0
Potato,91,NewLands,Winter,Sandy,8.833,803.8
Tomato,98,Upper_Egypt,Nile,Calcareous,11.24,1101.5
Potato,147,Delta,Nile,Loamy,10.482,1540.9
Tomato,159,North_Coast,Winter,Loamy,11.5,1828.5
Wheat,455,Sinai,Nile,Sandy,1.426,648.8
Rice,659,NewLands,Summer,Clay,4.173,2750.0
Tomato,51,Upper_Egypt,Winter,Clay,8.3,423.3
Potato,115,Sinai,Winter,Sandy,14.466,1663.6
Potato,194,North_Coast,Winter,Sandy,13.297,2579.6
Cotton,96,Delta,Summer,Sandy,0.974,93.5
Wheat,149,Upper_Egypt,Winter,Loamy,2.59,385.9
Tomato,83,North_Coast,Nile,Loamy,15.522,1288.3
Rice,428,North_Coast,Summer,Loamy,4.396,1881.5
Rice,241,Delta,Summer,Clay,4.018,968.3
Rice,765,Delta,Nile,Clay,4.316,3301.7
Fava Beans,142,Sinai,Winter,Clay,4.139,587.7
Cotton,62,NewLands,Summer,Clay,1.021,63.3
Sugarcane,423,Upper_Egypt,Summer,Clay,57.554,24345.3
Maize,757,Delta,Summer,Clay,3.106,2351.2
Tomato,132,Sinai,Nile,Sandy,21.498,2837.7
Rice,408,North_Coast,Summer,Clay,3.547,1447.2
Maize,224,Delta,Summer,Sandy,2.9,649.6
Maize,887,North_Coast,Summer,Clay,1.576,1397.9
Sugarcane,611,Upper_Egypt,Summer,Clay,61.66886000000001,37679.7
Rice,74,NewLands,Summer,Loamy,3.721,275.4
Maize,583,North_Coast,Summer,Loamy,2.255,1314.7
Maize,528,NewLands,Summer,Clay,3.022,1595.6
Cotton,241,NewLands,Summer,Clay,1.207,290.9
Cotton,250,Delta,Summer,Clay,1.056,264.0
Fava Beans,78,North_Coast,Nile,Sandy,5.201,405.7
Cotton,180,Delta,Summer,Sandy,1.12,201.6
Fava Beans,105,North_Coast,Nile,Sandy,2.489,261.3
Wheat,230,Delta,Winter,Clay,1.491,342.9
Maize,234,Delta,Summer,Clay,3.671,859.0
Maize,531,NewLands,Summer,Clay,3.527,1872.8
Rice,408,Delta,Summer,Clay,5.120720000000001,2089.3
Rice,790,Delta,Summer,Clay,4.412,3485.5
Potato,117,Delta,Winter,Loamy,14.5,1696.5
Fava Beans,22,Sinai,Winter,Clay,7.301,160.6
Fava Beans,63,North_Coast,Nile,Loamy,4.417,278.3
Tomato,95,Delta,Winter,Clay,10.151,964.3
Rice,508,NewLands,Summer,Clay,4.423,2246.9
Tomato,127,Upper_Egypt,Nile,Sandy,12.209,1550.5
Rice,278,NewLands,Summer,Clay,3.588,997.5
Tomato,91,Delta,Nile,Sandy,7.94,722.5
Sugarcane,735,NewLands,Summer,Loamy,54.859,40321.4
Rice,571,North_Coast,Summer,Loamy,3.526,2013.3
Maize,640,Delta,Summer,Calcareous,1.778,1137.9
Potato,106,Sinai,Winter,Loamy,12.867,1363.9
Wheat,192,Delta,Winter,Calcareous,1.942,372.9
Wheat,134,Sinai,Winter,Sandy,0.985,132.0
Cotton,31,NewLands,Summer,Sandy,0.975,30.2
Tomato,130,Delta,Summer,Clay,12.064,1568.3
Sugarcane,650,NewLands,Nile,Loamy,51.204,33282.6
Potato,57,Sinai,Nile,Clay,7.624,434.6
Potato,7,North_Coast,Summer,Sandy,8.185,57.3
Fava Beans,68,Upper_Egypt,Winter,Loamy,5.789,393.7
Tomato,120,Upper_Egypt,Nile,Calcareous,13.405,1608.6
Cotton,5,Upper_Egypt,Summer,Clay,1.018,5.1
Cotton,156,Upper_Egypt,Summer,Clay,1.225,191.1
Rice,767,North_Coast,Summer,Clay,3.9,2991.3
Wheat,223,NewLands,Winter,Loamy,1.834,409.0
Sugarcane,431,Upper_Egypt,Summer,Loamy,61.561,26532.8
Sugarcane,885,Upper_Egypt,Summer,Loamy,58.709,51957.5
Fava Beans,127,Upper_Egypt,Nile,Clay,4.412,560.3
Potato,232,North_Coast,Winter,Clay,6.879,1595.9
Maize,296,NewLands,Summer,Sandy,1.918,567.7
Fava Beans,198,Delta,Winter,Loamy,5.362,1061.7
Maize,3,Delta,Summer,Sandy,2.472,7.4
Cotton,268,Upper_Egypt,Summer,Sandy,0.954,255.7
Tomato,75,Delta,Winter,Sandy,20.194,1514.6
Wheat,480,Delta,Nile,Clay,2.641,1267.7
Fava Beans,53,Delta,Winter,Clay,4.578,242.6
Rice,766,Delta,Summer,Clay,3.378,2587.5
Sugarcane,352,Upper_Egypt,Nile,Loamy,49.743,17509.5
Wheat,19,Sinai,Winter,Clay,2.406,45.7
Wheat,224,North_Coast,Nile,Sandy,1.513,338.9
Sugarcane,948,NewLands,Nile,Loamy,45.849,43464.9
Rice,460,NewLands,Summer,Clay,3.6,1656.0
Potato,298,Delta,Winter,Sandy,11.269,3358.2
Fava Beans,60,Delta,Winter,Calcareous,4.066,244.0
Wheat,366,Delta,Winter,Calcareous,2.571,941.0
Tomato,84,Upper_Egypt,Winter,Clay,10.566,887.5
Tomato,145,Delta,Nile,Loamy,10.964,1589.8
Wheat,290,Sinai,Winter,Loamy,2.379,689.9
Wheat,235,NewLands,Winter,Clay,3.047,716.0
Wheat,393,Delta,Winter,Sandy,2.46,966.8
Maize,175,NewLands,Summer,Sandy,2.44,427.0
Rice,115,Delta,Summer,Loamy,4.368,502.3
Wheat,272,Upper_Egypt,Winter,Clay,2.004,545.1
Wheat,315,Sinai,Winter,Calcareous,1.271,400.4
Rice,75,Delta,Summer,Loamy,4.447,333.5
Rice,526,Delta,Summer,Loamy,3.914,2058.8
Cotton,282,NewLands,Summer,Sandy,0.74,208.7
Wheat,321,NewLands,Winter,Calcareous,1.411,452.9
Fava Beans,98,North_Coast,Winter,Clay,4.793,469.7
Maize,961,Upper_Egypt,Summer,Clay,2.366,2273.7
Tomato,90,Sinai,Winter,Sandy,21.80057,1962.1
Cotton,38,NewLands,Summer,Clay,0.913,34.7
Potato,189,North_Coast,Winter,Loamy,15.976840000000003,3019.6
Tomato,61,Upper_Egypt,Nile,Sandy,8.945,545.6
Wheat,390,NewLands,Nile,Calcareous,1.644,641.2
Potato,270,Delta,Winter,Sandy,9.373,2530.7
Wheat,159,Upper_Egypt,Winter,Clay,2.936,466.8
Sugarcane,282,Upper_Egypt,Nile,Clay,53.338,15041.3
Maize,651,NewLands,Summer,Clay,2.909,1893.8
Tomato,12,Sinai,Winter,Loamy,14.361,172.3
Maize,373,Upper_Egypt,Nile,Calcareous,2.491,929.1
Potato,43,Sinai,Winter,Sandy,14.294,614.6
Wheat,166,Upper_Egypt,Winter,Loamy,2.077,344.8
Cotton,3,Upper_Egypt,Summer,Clay,1.343,4.0
Rice,62,Delta,Nile,Loamy,3.633,225.2
Tomato,112,Upper_Egypt,Nile,Sandy,17.547,1965.3
Rice,249,Delta,Summer,Clay,5.119,1274.6
Sugarcane,824,Upper_Egypt,Nile,Sandy,43.307,35685.0
Maize,401,NewLands,Summer,Sandy,1.935,775.9
Potato,295,North_Coast,Winter,Sandy,13.627,4020.0
Rice,426,NewLands,Summer,Loamy,3.643,1551.9
Cotton,151,Upper_Egypt,Summer,Clay,0.763,115.2
Rice,608,NewLands,Summer,Clay,3.851,2341.4
Sugarcane,401,Upper_Egypt,Nile,Clay,55.266,22161.7
Potato,252,NewLands,Nile,Sandy,10.496,2645.0
Wheat,318,Upper_Egypt,Winter,Clay,3.128,994.7
Sugarcane,530,Upper_Egypt,Summer,Loamy,48.379,25640.9
Tomato,48,Upper_Egypt,Nile,Sandy,12.771,613.0
Rice,66,Delta,Summer,Clay,5.120720000000001,338.0
Maize,54,Upper_Egypt,Nile,Clay,2.45,132.3
Fava Beans,14,Upper_Egypt,Winter,Sandy,4.404,61.7
Maize,205,Upper_Egypt,Summer,Sandy,1.808,370.6
Wheat,84,Upper_Egypt,Winter,Clay,2.398,201.4
Fava Beans,103,Sinai,Winter,Sandy,3.329,342.9
Cotton,5,NewLands,Summer,Clay,0.716,3.6
Cotton,169,Delta,Summer,Sandy,1.139,192.5
Fava Beans,23,North_Coast,Winter,Sandy,2.984,68.6
Potato,247,Sinai,Winter,Sandy,11.274,2784.7
Sugarcane,410,Upper_Egypt,Summer,Clay,61.66886000000001,25284.2
Tomato,58,Sinai,Nile,Clay,6.413,372.0
Maize,229,NewLands,Summer,Sandy,1.867,427.5
Cotton,45,Upper_Egypt,Summer,Clay,1.159,52.2
Rice,218,Delta,Summer,Clay,3.966,864.6
Maize,899,NewLands,Summer,Loamy,1.85,1663.2
Fava Beans,115,Sinai,Nile,Clay,4.567,525.2
Rice,721,North_Coast,Summer,Loamy,3.668,2644.6
Potato,219,NewLands,Winter,Sandy,9.339,2045.2
Fava Beans,16,Sinai,Winter,Sandy,4.953,79.2
Wheat,305,Delta,Winter,Calcareous,1.96,597.8
Cotton,239,Upper_Egypt,Summer,Clay,1.133,270.8
Sugarcane,233,Upper_Egypt,Nile,Clay,46.909,10929.8
Potato,158,North_Coast,Nile,Calcareous,12.059,1905.3
Potato,166,Delta,Summer,Sandy,11.544,1916.3
Wheat,446,NewLands,Nile,Loamy,2.28,1016.9
Fava Beans,167,Upper_Egypt,Nile,Calcareous,2.883,481.5
Potato,180,Delta,Winter,Clay,10.856,1954.1
Tomato,69,Delta,Summer,Calcareous,6.408,442.2
Potato,188,North_Coast,Winter,Loamy,13.802,2594.8
Cotton,216,NewLands,Summer,Sandy,0.907,195.9
Tomato,184,North_Coast,Nile,Calcareous,14.038,2583.0
Wheat,3,Upper_Egypt,Winter,Sandy,1.68,5.0
Wheat,197,North_Coast,Winter,Sandy,2.0,394.0
Tomato,35,Delta,Summer,Loamy,12.242,428.5
Cotton,21,NewLands,Summer,Calcareous,0.736,15.5
Tomato,37,Sinai,Nile,Loamy,12.538,463.9
Rice,399,NewLands,Summer,Loamy,3.011,1201.4
Cotton,221,Upper_Egypt,Nile,Clay,1.024,226.3
Maize,709,Delta,Summer,Clay,3.003,2129.1
Maize,687,NewLands,Summer,Clay,2.051,1409.0
Tomato,27,Upper_Egypt,Winter,Loamy,16.113,435.1
Rice,764,Delta,Nile,Loamy,3.157,2411.9
Wheat,208,Upper_Egypt,Winter,Calcareous,1.953,406.2
Maize,570,Upper_Egypt,Summer,Clay,2.825,1610.2
Fava Beans,182,Sinai,Nile,Sandy,3.528,642.1
Potato,236,NewLands,Nile,Sandy,11.084,2615.8
Potato,67,Delta,Nile,Sandy,12.855,861.3
Tomato,75,Delta,Winter,Loamy,15.361,1152.1
Wheat,434,NewLands,Winter,Loamy,1.778,771.7
Maize,787,North_Coast,Summer,Calcareous,1.29,1015.2
Maize,336,Delta,Summer,Loamy,3.402,1143.1
Sugarcane,932,Upper_Egypt,Nile,Loamy,46.002,42873.9
Fava Beans,58,Upper_Egypt,Winter,Sandy,4.762,276.2
Wheat,357,Upper_Egypt,Winter,Loamy,2.418,863.2
Cotton,40,Delta,Summer,Loamy,1.414,56.6
Cotton,107,Delta,Summer,Calcareous,1.431,153.1
Maize,522,North_Coast,Nile,Sandy,1.121,585.2
Sugarcane,829,Upper_Egypt,Summer,Clay,50.58,41930.8
Tomato,192,Delta,Summer,Sandy,10.67,2048.6
Fava Beans,140,Upper_Egypt,Winter,Clay,5.636,789.0
Wheat,213,Delta,Winter,Loamy,2.668,568.3
Wheat,189,Upper_Egypt,Winter,Clay,2.356,445.3
Fava Beans,32,Delta,Winter,Sandy,4.811,154.0
Potato,136,NewLands,Winter,Loamy,11.635,1582.4
Fava Beans,144,Delta,Winter,Loamy,7.471,1075.8
Tomato,48,Upper_Egypt,Nile,Loamy,8.387,402.6
Rice,269,NewLands,Summer,Loamy,2.7,726.3
Rice,453,Delta,Summer,Clay,4.349,1970.1
Tomato,39,Sinai,Nile,Clay,14.097,549.8
Wheat,317,Upper_Egypt,Winter,Sandy,2.475,784.6
Sugarcane,18,Upper_Egypt,Nile,Loamy,45.514,819.3
Wheat,178,NewLands,Winter,Calcareous,1.977,351.9
Rice,63,Delta,Summer,Loamy,3.351,211.1
Rice,670,NewLands,Summer,Loamy,3.844,2575.5
Sugarcane,469,Upper_Egypt,Nile,Sandy,40.296,18898.8
Potato,216,Sinai,Nile,Loamy,10.74,2319.8
Tomato,1,Upper_Egypt,Nile,Sandy,10.984,11.0
Wheat,63,Upper_Egypt,Winter,Sandy,1.605,101.1
Tomato,96,Delta,Nile,Loamy,16.824,1615.1
Rice,288,Delta,Summer,Loamy,3.402,979.8
Maize,105,Delta,Summer,Loamy,2.962,311.0
Wheat,98,Upper_Egypt,Nile,Clay,2.128,208.5
Cotton,295,Upper_Egypt,Summer,Sandy,1.043,307.7
Potato,180,Delta,Nile,Sandy,8.907,1603.3
Wheat,166,North_Coast,Nile,Loamy,2.261,375.3
Tomato,131,Upper_Egypt,Winter,Clay,13.538,1773.5
Fava Beans,21,Upper_Egypt,Nile,Loamy,5.347,112.3
Wheat,242,NewLands,Winter,Clay,2.385,577.2
Maize,563,Delta,Summer,Loamy,2.911,1638.9
Sugarcane,707,Upper_Egypt,Summer,Loamy,48.037,33962.2
Rice,789,Delta,Summer,Clay,4.993,3939.5
Rice,456,Delta,Summer,Clay,4.943,2254.0
Fava Beans,71,Delta,Winter,Clay,3.742,265.7
Maize,734,Delta,Nile,Clay,2.631,1931.2
Maize,197,Upper_Egypt,Summer,Sandy,1.773,349.3
